D
H
A
H
D
D
A
D
D
H
D
A
D
A
H
A
H
D
D
D
A
H
H
A
D
A
A
D
A
H
A
A
A
D
A
H
D
D
A
D
D
D
A
A
A
H
A
D
H
H
A
A
H
D
D
A
H
A
D
A
A
A
H
A
H
H
A
H
A
A
A
H
H
H
H
D
D
D
D
D
A
A
A
D
H
D
D
A
H
H
A
A
A
A
A
D
D
H
A
A
D
A
A
A
H
A
A
A
H
A
A
A
A
A
D
A
D
A
D
H
A
D
H
A
D
D
H
A
A
D
H
D
A
H
H
A
H
D
A
H
H
A
H
H
H
H
H
A
A
D
A
H
H
A
H
D
H
H
D
D
A
A
D
D
D
D
D
H
D
D
H
A
D
H
A
A
A
D
H
D
