Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Attendance,Referee,HS,AS,HST,AST,HHW,AHW,HC,AC,HF,AF,HO,AO,HY,AY,HR,AR,HBP,ABP,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA
SC1,19/08/00,Inverness C,Falkirk,2,3,A,0,2,A,2132.0,Mike Ritchie,7.0,13.0,4.0,5.0,0.0,3.0,3.0,4.0,9.0,8.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,10.0,,,,,,,2.25,3.5,2.5,2.38,3.4,2.38,2.25,3.5,2.5
SC1,02/12/00,Alloa,Ross County,0,0,D,0,0,D,620.0,Kevin Toner,7.0,14.0,4.0,9.0,2.0,0.0,7.0,8.0,14.0,5.0,4.0,0.0,2.0,1.0,0.0,0.0,20.0,10.0,2.2,3.2,2.8,2.1,2.9,2.9,,,,2.1,3.5,2.7,2.2,3.5,2.62
SC1,28/04/01,Morton,Falkirk,2,1,H,0,0,D,902.0,Kenny Clark,7.0,8.0,2.0,3.0,0.0,1.0,6.0,8.0,14.0,11.0,2.0,4.0,1.0,1.0,0.0,0.0,10.0,10.0,2.75,3.1,2.26,,,,2.5,3.5,2.25,,,,2.87,3.6,2.0
SC1,23/09/00,Airdrie,Livingston,1,2,A,0,0,D,1923.0,John Underhill,10.0,5.0,4.0,3.0,0.0,0.0,8.0,5.0,7.0,12.0,0.0,8.0,2.0,3.0,0.0,1.0,20.0,55.0,,,,,,,3.5,3.5,1.8,3.5,3.5,1.8,3.5,3.4,1.83
SC1,19/08/00,Morton,Alloa,2,0,H,1,0,H,1258.0,Campell Carson,13.0,11.0,3.0,3.0,0.0,0.0,8.0,6.0,15.0,14.0,2.0,1.0,2.0,1.0,0.0,0.0,20.0,10.0,,,,,,,3.25,3.4,1.91,2.6,3.4,2.2,2.37,3.5,2.37
SC1,20/03/01,Livingston,Ayr,0,1,A,0,1,A,2731.0,David Somers,8.0,7.0,3.0,2.0,0.0,0.0,5.0,1.0,11.0,14.0,2.0,0.0,1.0,3.0,0.0,0.0,10.0,30.0,1.7,3.4,4.0,1.6,3.5,3.6,1.8,3.5,3.5,,,,1.66,3.8,3.75
SC1,19/08/00,Ayr,Airdrie,3,1,H,0,1,A,2705.0,David Somers,21.0,14.0,10.0,7.0,1.0,0.0,4.0,3.0,7.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,10.0,,,,,,,1.8,3.4,3.6,1.67,3.5,4.0,1.9,3.5,3.2
SC1,18/11/00,Alloa,Falkirk,3,2,H,0,1,A,1709.0,Dougie Smith,9.0,11.0,6.0,5.0,0.0,1.0,1.0,6.0,14.0,18.0,3.0,0.0,2.0,2.0,0.0,2.0,20.0,70.0,3.6,3.8,1.7,3.6,3.3,1.65,3.4,3.5,1.85,3.6,3.6,1.73,3.75,3.6,1.72
SC1,23/09/00,Alloa,Inverness C,1,4,A,0,2,A,584.0,Dougie Smith,9.0,18.0,5.0,11.0,0.0,0.0,8.0,9.0,5.0,11.0,2.0,1.0,1.0,0.0,0.0,1.0,10.0,25.0,,,,,,,2.0,3.4,3.0,1.91,3.4,3.25,2.0,3.4,3.0
SC1,13/03/01,Alloa,Ayr,0,2,A,0,0,D,539.0,Steven Kaney,9.0,9.0,6.0,6.0,0.0,0.0,4.0,8.0,4.0,21.0,3.0,15.0,1.0,3.0,0.0,1.0,10.0,55.0,,,,,,,3.4,3.5,1.83,,,,,,
SC1,07/10/00,Raith Rvs,Ayr,1,3,A,0,1,A,1858.0,Stuart Dougal,14.0,15.0,3.0,6.0,0.0,0.0,10.0,5.0,11.0,11.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2.25,3.5,2.5,2.4,3.5,2.38,2.37,3.5,2.37
SC1,12/08/00,Airdrie,Raith Rvs,1,1,D,1,0,H,3011.0,Tom Brown,7.0,18.0,5.0,7.0,0.0,2.0,5.0,14.0,17.0,14.0,0.0,0.0,4.0,3.0,0.0,0.0,40.0,30.0,,,,,,,,,,2.25,3.5,2.5,2.25,3.5,2.5
SC1,25/11/00,Ayr,Raith Rvs,4,2,H,2,1,H,2212.0,John Underhill,13.0,4.0,8.0,3.0,1.0,0.0,7.0,4.0,11.0,11.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,10.0,1.85,3.3,3.6,1.75,3.2,4.2,1.8,3.5,3.5,1.8,3.5,3.4,1.8,3.6,3.4
SC1,21/10/00,Raith Rvs,Airdrie,1,1,D,0,1,A,1930.0,Cammy Melville,7.0,12.0,2.0,3.0,1.0,0.0,7.0,6.0,14.0,16.0,1.0,2.0,1.0,0.0,0.0,0.0,10.0,0.0,1.77,3.5,3.7,,,,1.8,3.5,3.5,1.73,3.6,3.75,1.72,3.75,3.6
SC1,30/09/00,Morton,Airdrie,1,5,A,1,2,A,1477.0,Douglas McDonald,11.0,12.0,4.0,8.0,0.0,0.0,8.0,4.0,14.0,8.0,2.0,4.0,1.0,2.0,0.0,0.0,10.0,20.0,,,,,,,1.9,3.5,3.2,1.73,3.5,3.75,1.72,3.6,3.75
SC1,31/03/01,Ayr,Morton,3,0,H,2,0,H,2111.0,George Clyde,13.0,4.0,5.0,2.0,0.0,1.0,4.0,5.0,5.0,8.0,3.0,0.0,0.0,1.0,1.0,0.0,25.0,10.0,1.37,3.9,7.0,1.3,4.0,7.0,1.4,4.33,5.5,1.36,4.0,6.5,1.4,4.33,5.5
SC1,26/08/00,Raith Rvs,Inverness C,4,1,H,1,0,H,1615.0,John Underhill,13.0,12.0,8.0,6.0,0.0,0.0,3.0,7.0,9.0,10.0,1.0,1.0,1.0,0.0,0.0,0.0,10.0,0.0,,,,,,,2.25,3.5,2.5,2.2,3.2,2.75,2.2,3.25,2.75
SC1,03/04/01,Ross County,Airdrie,3,4,A,1,2,A,1645.0,Steven Kaney,,,,,,,,,,,,,1.0,1.0,0.0,0.0,10.0,10.0,1.8,3.3,3.7,,,,,,,,,,,,
SC1,02/01/01,Falkirk,Alloa,2,2,D,0,1,A,2627.0,Alan Freeland,18.0,5.0,4.0,3.0,0.0,0.0,8.0,3.0,12.0,12.0,6.0,0.0,1.0,1.0,0.0,0.0,10.0,10.0,1.75,3.3,3.7,1.5,3.6,4.3,1.73,3.5,3.75,1.57,3.6,4.5,1.53,4.0,4.5
SC1,03/02/01,Clyde,Livingston,0,3,A,0,2,A,2516.0,John Fleming,8.0,11.0,5.0,8.0,0.0,0.0,4.0,3.0,14.0,14.0,1.0,3.0,1.0,3.0,1.0,0.0,35.0,30.0,3.3,3.2,1.95,3.5,3.0,1.8,3.0,3.4,2.0,3.5,3.5,1.8,3.75,3.6,1.72
SC1,10/03/01,Ross County,Falkirk,4,1,H,3,0,H,2620.0,David Somers,7.0,8.0,5.0,3.0,0.0,1.0,4.0,6.0,6.0,11.0,2.0,0.0,2.0,3.0,0.0,0.0,20.0,30.0,2.7,3.3,2.2,,,,2.37,3.5,2.37,2.5,3.5,2.25,2.37,3.5,2.37
SC1,14/10/00,Ross County,Ayr,1,1,D,0,0,D,2567.0,Campell Carson,5.0,10.0,1.0,4.0,0.0,0.0,2.0,4.0,12.0,17.0,3.0,1.0,1.0,1.0,0.0,0.0,10.0,10.0,2.7,3.45,2.15,,,,2.5,3.5,2.25,2.75,3.25,2.2,3.0,3.4,2.0
SC1,02/12/00,Raith Rvs,Clyde,1,2,A,1,1,D,1810.0,Craig MacKay,7.0,6.0,2.0,5.0,0.0,0.0,8.0,4.0,16.0,18.0,6.0,2.0,1.0,3.0,0.0,0.0,10.0,30.0,2.1,3.4,2.9,2.1,2.9,2.9,,,,2.0,3.5,2.88,2.1,3.5,2.75
SC1,28/10/00,Morton,Clyde,1,1,D,1,0,H,1051.0,Dougie Smith,5.0,11.0,3.0,4.0,0.0,1.0,0.0,5.0,20.0,11.0,0.0,6.0,2.0,2.0,0.0,0.0,20.0,20.0,2.63,2.9,2.5,,,,2.6,3.5,2.2,2.5,3.5,2.2,2.75,3.5,2.1
SC1,03/02/01,Ayr,Airdrie,2,2,D,0,1,A,2060.0,Tom Brown,9.0,14.0,5.0,7.0,0.0,0.0,4.0,1.0,12.0,7.0,2.0,0.0,2.0,3.0,0.0,0.0,20.0,30.0,1.45,3.6,6.0,1.6,3.3,4.0,1.73,3.5,3.75,1.73,3.6,3.6,1.8,3.6,3.4
SC1,09/09/00,Airdrie,Alloa,2,2,D,1,0,H,2022.0,George Clyde,13.0,7.0,9.0,6.0,0.0,0.0,5.0,9.0,7.0,20.0,2.0,4.0,1.0,3.0,1.0,0.0,35.0,30.0,,,,,,,1.8,3.5,3.5,1.91,3.5,3.2,1.9,3.4,3.25
SC1,23/03/01,Inverness C,Raith Rvs,2,0,H,0,0,D,1299.0,Craig MacKay,10.0,6.0,7.0,3.0,0.0,0.0,3.0,2.0,7.0,7.0,2.0,6.0,0.0,1.0,0.0,1.0,0.0,35.0,1.63,3.5,4.3,1.65,3.5,3.4,1.67,3.4,4.33,1.57,3.6,4.5,1.61,3.6,4.33
SC1,05/05/01,Livingston,Clyde,0,2,A,0,1,A,7500.0,Eric Martindale,12.0,7.0,3.0,4.0,2.0,0.0,8.0,4.0,9.0,13.0,3.0,2.0,1.0,1.0,1.0,0.0,35.0,10.0,1.43,3.7,6.3,1.4,3.8,5.0,1.57,3.5,5.0,,,,1.5,3.6,5.5
SC1,16/12/00,Raith Rvs,Alloa,2,1,H,1,0,H,1267.0,Ian Frickleton,10.0,7.0,3.0,5.0,1.0,0.0,3.0,4.0,19.0,11.0,1.0,0.0,2.0,1.0,0.0,0.0,20.0,10.0,,,,,,,,,,,,,,,
SC1,05/05/01,Alloa,Morton,0,3,A,0,3,A,770.0,Stuart Dougal,9.0,9.0,6.0,6.0,0.0,0.0,9.0,6.0,13.0,7.0,1.0,8.0,1.0,0.0,1.0,0.0,35.0,0.0,2.1,3.25,2.9,2.0,3.1,2.8,2.25,3.5,2.5,2.2,3.2,2.75,1.83,3.5,3.4
SC1,26/08/00,Ayr,Falkirk,5,2,H,1,0,H,3213.0,Hugh Dallas,21.0,12.0,12.0,5.0,0.0,1.0,7.0,8.0,6.0,9.0,9.0,1.0,1.0,4.0,0.0,0.0,10.0,40.0,,,,,,,2.2,3.5,2.6,2.2,3.4,2.63,2.2,3.25,2.75
SC1,17/03/01,Clyde,Ayr,2,2,D,1,2,A,1401.0,Cammy Melville,11.0,7.0,3.0,3.0,1.0,1.0,8.0,3.0,10.0,23.0,3.0,1.0,1.0,6.0,0.0,0.0,10.0,60.0,2.9,3.25,2.1,2.8,3.0,2.1,3.0,3.4,2.0,2.88,3.5,2.0,2.75,3.5,2.1
SC1,25/11/00,Ross County,Livingston,0,2,A,0,1,A,2723.0,Mike Ritchie,6.0,7.0,2.0,4.0,0.0,0.0,10.0,9.0,14.0,10.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,20.0,3.1,3.4,2.0,2.9,3.0,2.0,3.2,3.5,1.91,2.88,3.5,2.0,3.0,3.4,2.0
SC1,21/10/00,Inverness C,Livingston,2,2,D,0,1,A,2162.0,Alan Gemmill,13.0,9.0,7.0,6.0,1.0,0.0,6.0,5.0,11.0,9.0,3.0,4.0,2.0,3.0,1.0,0.0,45.0,30.0,2.91,3.6,1.9,,,,2.5,3.5,2.25,2.6,3.5,2.2,2.75,3.5,2.1
SC1,03/02/01,Raith Rvs,Ross County,0,4,A,0,1,A,1380.0,Kevin Toner,10.0,12.0,1.0,6.0,0.0,0.0,7.0,4.0,12.0,17.0,0.0,3.0,1.0,1.0,0.0,0.0,10.0,10.0,2.3,3.1,2.7,2.2,2.9,2.7,2.37,3.5,2.37,2.25,3.5,2.5,2.25,3.5,2.5
SC1,16/09/00,Morton,Ayr,1,1,D,1,0,H,1308.0,Brian Cassidy,4.0,5.0,2.0,2.0,0.0,0.0,5.0,5.0,18.0,21.0,1.0,7.0,3.0,4.0,0.0,0.0,30.0,40.0,,,,,,,2.75,3.5,2.1,2.5,3.4,2.3,2.5,3.5,2.25
SC1,03/02/01,Morton,Alloa,1,1,D,0,1,A,1211.0,Brian Cassidy,11.0,4.0,6.0,2.0,1.0,0.0,2.0,5.0,10.0,12.0,2.0,1.0,2.0,2.0,0.0,0.0,20.0,20.0,2.3,3.2,2.6,2.35,3.0,2.35,2.75,3.5,2.1,2.5,3.5,2.25,2.5,3.5,2.25
SC1,13/03/01,Inverness C,Morton,4,2,H,2,1,H,863.0,Mike Ritchie,16.0,8.0,11.0,5.0,0.0,0.0,7.0,5.0,7.0,8.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,10.0,,,,,,,1.61,3.5,4.5,,,,,,
SC1,11/11/00,Falkirk,Ross County,2,3,A,0,1,A,2898.0,Tom Brown,12.0,10.0,7.0,4.0,0.0,0.0,11.0,4.0,9.0,9.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,10.0,1.4,3.8,6.5,1.3,4.0,7.0,1.45,4.0,5.5,1.4,3.75,6.75,1.4,3.75,7.0
SC1,16/12/00,Ayr,Ross County,0,2,A,0,1,A,2007.0,Kenny Clark,14.0,7.0,5.0,5.0,0.0,0.0,3.0,4.0,12.0,14.0,2.0,0.0,1.0,2.0,0.0,0.0,10.0,20.0,1.6,3.5,4.8,1.5,3.4,4.7,1.73,3.5,3.75,1.57,3.6,4.5,1.57,3.75,4.5
SC1,11/11/00,Livingston,Airdrie,2,2,D,2,1,H,3164.0,Willie Young,9.0,7.0,2.0,3.0,0.0,0.0,5.0,7.0,14.0,13.0,0.0,3.0,2.0,2.0,0.0,1.0,20.0,45.0,1.4,4.2,5.8,1.4,3.6,5.5,1.4,4.3,5.5,1.36,4.0,6.75,1.4,3.75,7.0
SC1,02/01/01,Livingston,Raith Rvs,2,0,H,2,0,H,,Bobby Orr,15.0,13.0,6.0,3.0,0.0,1.0,7.0,6.0,15.0,12.0,7.0,0.0,1.0,2.0,0.0,0.0,10.0,20.0,1.62,3.5,4.1,1.45,3.6,4.7,1.61,3.5,4.5,1.44,3.8,5.5,1.44,4.0,5.5
SC1,19/08/00,Clyde,Livingston,1,1,D,0,0,D,1809.0,Ian Frickleton,9.0,19.0,5.0,3.0,1.0,1.0,6.0,11.0,15.0,10.0,4.0,6.0,4.0,1.0,0.0,0.0,40.0,10.0,,,,,,,2.35,3.5,2.35,2.5,3.4,2.25,2.62,3.5,2.2
SC1,09/12/00,Ross County,Raith Rvs,0,0,D,0,0,D,2578.0,Brian Cassidy,11.0,4.0,3.0,1.0,0.0,0.0,4.0,4.0,10.0,11.0,2.0,1.0,3.0,1.0,0.0,0.0,30.0,10.0,2.27,3.6,2.5,2.3,3.1,2.3,2.25,3.5,2.5,2.25,3.5,2.5,2.25,3.5,2.5
SC1,23/09/00,Raith Rvs,Morton,0,1,A,0,0,D,2078.0,Willie Young,8.0,4.0,4.0,2.0,0.0,0.0,2.0,3.0,9.0,15.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,,,,,,,1.65,3.6,4.0,1.7,3.5,4.0,1.72,3.4,4.0
SC1,27/03/01,Clyde,Inverness C,2,2,D,2,1,H,600.0,Alan Gemmill,11.0,8.0,5.0,5.0,0.0,0.0,5.0,7.0,10.0,11.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,10.0,2.4,3.5,2.3,2.4,2.9,2.4,2.62,3.4,2.25,2.5,3.5,2.25,2.37,3.5,2.37
SC1,24/03/01,Airdrie,Falkirk,1,2,A,1,0,H,1600.0,Alan Gemmill,8.0,19.0,4.0,8.0,0.0,2.0,4.0,7.0,15.0,17.0,2.0,1.0,4.0,3.0,1.0,0.0,65.0,30.0,2.35,3.1,2.6,,,,,,,,,,,,
SC1,09/09/00,Falkirk,Raith Rvs,2,1,H,1,0,H,2762.0,Michael McCurry,14.0,8.0,4.0,5.0,0.0,0.0,7.0,2.0,11.0,13.0,0.0,0.0,2.0,3.0,0.0,1.0,20.0,55.0,,,,,,,1.8,3.5,3.5,1.8,3.4,3.75,1.8,3.4,3.6
SC1,30/09/00,Falkirk,Livingston,3,2,H,0,2,A,3547.0,Gary Mitchell,13.0,10.0,9.0,4.0,0.0,0.0,1.0,8.0,12.0,17.0,6.0,2.0,1.0,3.0,0.0,1.0,10.0,55.0,,,,,,,2.35,3.5,2.35,2.38,3.5,2.38,2.37,3.5,2.37
SC1,07/10/00,Airdrie,Falkirk,1,2,A,1,1,D,3324.0,Bobby Orr,19.0,8.0,10.0,4.0,2.0,0.0,8.0,4.0,12.0,20.0,2.0,3.0,1.0,1.0,0.0,1.0,10.0,35.0,,,,,,,2.6,3.5,2.2,2.75,3.5,2.1,2.75,3.5,2.1
SC1,03/02/01,Inverness C,Falkirk,1,1,D,0,1,A,1913.0,John Rowbotham,6.0,4.0,3.0,3.0,0.0,0.0,7.0,2.0,8.0,13.0,3.0,5.0,1.0,1.0,0.0,0.0,10.0,10.0,2.45,3.0,2.6,2.35,3.0,2.35,2.25,3.5,2.5,2.38,3.5,2.38,2.37,3.5,2.37
SC1,31/03/01,Airdrie,Clyde,1,0,H,1,0,H,1309.0,Kevin Toner,10.0,7.0,3.0,0.0,0.0,0.0,7.0,3.0,18.0,10.0,11.0,2.0,2.0,4.0,0.0,1.0,20.0,65.0,2.4,3.1,2.55,,,,,,,,,,,,
SC1,16/09/00,Falkirk,Alloa,1,1,D,0,1,A,2645.0,Tom Brown,13.0,11.0,6.0,5.0,0.0,0.0,9.0,2.0,14.0,19.0,5.0,1.0,0.0,3.0,0.0,0.0,0.0,30.0,,,,,,,1.65,3.6,4.0,,,,1.57,3.5,5.0
SC1,05/08/00,Clyde,Falkirk,3,1,H,1,1,D,2706.0,Kevin Toner,8.0,7.0,6.0,3.0,1.0,1.0,3.0,8.0,8.0,9.0,10.0,1.0,2.0,1.0,0.0,1.0,20.0,35.0,,,,,,,,,,2.63,3.4,2.2,2.6,3.4,2.25
SC1,16/12/00,Clyde,Falkirk,0,3,A,0,1,A,1461.0,John Underhill,7.0,9.0,3.0,7.0,0.0,1.0,0.0,4.0,11.0,10.0,1.0,3.0,3.0,1.0,0.0,0.0,30.0,10.0,2.4,3.25,2.5,2.4,2.9,2.4,2.25,3.5,2.5,2.38,3.4,2.38,2.37,3.5,2.37
SC1,10/03/01,Raith Rvs,Inverness C,1,1,D,0,0,D,1342.0,Willie Young,8.0,11.0,4.0,5.0,0.0,0.0,9.0,10.0,7.0,8.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,
SC1,16/09/00,Inverness C,Ross County,0,1,A,0,0,D,4823.0,John Rowbotham,15.0,4.0,9.0,2.0,0.0,0.0,4.0,4.0,13.0,19.0,5.0,3.0,1.0,4.0,0.0,0.0,10.0,40.0,,,,,,,2.2,3.5,2.6,2.1,3.3,2.88,2.1,3.4,2.8
SC1,09/12/00,Livingston,Clyde,2,0,H,1,0,H,3126.0,Stuart Dougal,8.0,4.0,4.0,1.0,0.0,0.0,3.0,2.0,14.0,12.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,3.6,5.5,1.45,3.4,4.5,1.44,4.0,5.5,1.44,3.8,5.5,1.53,4.0,4.5
SC1,21/04/01,Alloa,Raith Rvs,1,2,A,0,1,A,1953.0,Eric Martindale,9.0,5.0,4.0,2.0,0.0,1.0,3.0,4.0,15.0,27.0,2.0,12.0,1.0,2.0,2.0,0.0,60.0,20.0,2.15,3.05,2.97,2.0,3.1,2.8,2.1,3.5,2.75,2.1,3.5,2.7,2.1,3.5,2.75
SC1,04/11/00,Raith Rvs,Falkirk,0,2,A,0,1,A,3120.0,John Fleming,6.0,8.0,1.0,4.0,0.0,0.0,12.0,2.0,12.0,9.0,3.0,4.0,3.0,0.0,1.0,0.0,55.0,0.0,,,,,,,2.75,3.5,2.1,3.2,3.5,1.91,3.25,3.4,1.9
SC1,28/04/01,Clyde,Ross County,2,0,H,0,0,D,1313.0,Cammy Melville,10.0,6.0,7.0,2.0,0.0,0.0,8.0,3.0,9.0,5.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,2.12,3.2,2.9,2.2,2.9,2.7,2.0,3.6,2.87,2.0,3.6,2.8,2.1,3.5,2.75
SC1,25/11/00,Falkirk,Airdrie,0,2,A,0,1,A,2867.0,George Clyde,12.0,14.0,4.0,6.0,1.0,0.0,7.0,4.0,5.0,17.0,1.0,2.0,1.0,3.0,0.0,0.0,10.0,30.0,1.55,3.6,5.0,1.4,3.6,5.5,1.57,3.75,4.5,1.5,3.75,5.0,1.5,3.8,5.0
SC1,14/10/00,Alloa,Raith Rvs,0,1,A,0,0,D,987.0,Colin Hardie,6.0,14.0,6.0,11.0,0.0,0.0,6.0,4.0,10.0,14.0,8.0,3.0,0.0,1.0,0.0,1.0,0.0,35.0,2.25,3.5,2.45,,,,2.5,3.5,2.25,2.38,3.5,2.38,2.37,3.5,2.37
SC1,24/04/01,Morton,Ross County,0,3,A,0,3,A,812.0,Bobby Orr,2.0,8.0,1.0,4.0,0.0,0.0,1.0,7.0,17.0,11.0,5.0,1.0,3.0,1.0,1.0,0.0,55.0,10.0,2.1,3.3,2.85,2.1,3.0,2.8,2.1,3.5,2.75,2.05,3.5,2.75,2.1,3.5,2.75
SC1,28/04/01,Inverness C,Livingston,2,3,A,1,2,A,2824.0,Steven Kaney,11.0,12.0,6.0,7.0,1.0,0.0,6.0,6.0,9.0,12.0,4.0,8.0,2.0,0.0,0.0,0.0,20.0,0.0,2.7,3.1,2.3,2.5,3.1,2.2,2.5,3.5,2.25,2.75,3.4,2.1,2.7,3.25,2.25
SC1,05/05/01,Ross County,Raith Rvs,4,0,H,0,0,D,3004.0,Colin Hardie,12.0,4.0,6.0,2.0,0.0,0.0,3.0,1.0,13.0,10.0,1.0,4.0,1.0,1.0,0.0,1.0,10.0,35.0,2.3,3.1,2.7,2.2,3.0,2.6,2.5,3.5,2.25,,,,2.62,3.5,2.2
SC1,03/04/01,Livingston,Inverness C,4,1,H,1,0,H,1800.0,Eric Martindale,10.0,8.0,6.0,4.0,0.0,0.0,7.0,3.0,14.0,10.0,2.0,1.0,2.0,0.0,0.0,0.0,20.0,0.0,1.72,3.6,3.75,1.7,3.2,3.6,1.83,3.5,3.4,1.75,3.6,3.6,1.72,3.6,3.75
SC1,28/04/01,Ayr,Alloa,4,1,H,1,0,H,2234.0,Willie Young,20.0,3.0,10.0,2.0,0.0,0.0,8.0,7.0,7.0,8.0,4.0,2.0,1.0,1.0,0.0,0.0,10.0,10.0,1.45,3.8,5.65,,,,1.4,4.33,5.5,1.5,4.0,4.5,1.53,4.0,4.5
SC1,16/09/00,Livingston,Raith Rvs,0,4,A,0,3,A,4010.0,Dougie Smith,11.0,9.0,5.0,5.0,0.0,0.0,6.0,10.0,19.0,16.0,2.0,3.0,3.0,2.0,0.0,0.0,30.0,20.0,,,,,,,1.55,3.75,4.5,1.53,3.7,5.0,1.5,3.8,5.0
SC1,24/02/01,Livingston,Alloa,1,0,H,0,0,D,2500.0,George Clyde,14.0,10.0,7.0,3.0,0.0,1.0,7.0,1.0,12.0,10.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,10.0,1.32,4.1,7.5,1.4,3.6,5.5,,,,1.33,4.0,7.5,1.36,4.0,7.0
SC1,02/12/00,Livingston,Falkirk,4,1,H,3,0,H,5132.0,Douglas McDonald,12.0,8.0,5.0,2.0,0.0,0.0,11.0,8.0,9.0,11.0,2.0,5.0,1.0,1.0,0.0,0.0,10.0,10.0,1.9,3.5,3.15,1.9,3.0,3.1,,,,1.83,3.5,3.25,1.8,3.6,3.4
SC1,09/12/00,Falkirk,Inverness C,2,2,D,2,0,H,2163.0,John Fleming,11.0,10.0,6.0,6.0,1.0,0.0,8.0,11.0,13.0,9.0,4.0,2.0,1.0,0.0,0.0,0.0,10.0,0.0,1.95,3.1,3.5,1.9,3.3,2.8,2.25,3.5,2.5,2.0,3.5,2.88,2.1,3.5,2.75
SC1,12/08/00,Falkirk,Morton,1,0,H,0,0,D,2782.0,Dougie Smith,12.0,3.0,6.0,2.0,0.0,0.0,10.0,5.0,10.0,9.0,3.0,3.0,3.0,4.0,1.0,0.0,55.0,40.0,,,,,,,,,,1.44,3.75,6.0,1.5,3.8,5.0
SC1,11/11/00,Clyde,Ayr,0,1,A,0,1,A,1318.0,John Fleming,9.0,6.0,2.0,4.0,0.0,0.0,6.0,4.0,24.0,19.0,1.0,6.0,4.0,4.0,0.0,0.0,40.0,40.0,2.5,3.6,2.2,2.6,3.0,2.2,2.5,3.5,2.25,2.5,3.4,2.3,2.5,3.5,2.25
SC1,07/04/01,Clyde,Alloa,1,1,D,0,1,A,1006.0,Dougie Smith,18.0,6.0,9.0,2.0,1.0,0.0,4.0,6.0,12.0,16.0,5.0,3.0,3.0,3.0,0.0,0.0,30.0,30.0,1.8,3.25,3.75,2.1,3.2,3.6,,,,1.91,3.5,3.1,2.1,3.5,2.75
SC1,07/10/00,Inverness C,Morton,4,0,H,2,0,H,1439.0,Ian Frickleton,16.0,4.0,8.0,2.0,2.0,0.0,7.0,8.0,9.0,11.0,1.0,0.0,1.0,1.0,0.0,0.0,10.0,10.0,,,,,,,2.1,3.75,2.6,2.2,3.5,2.63,2.1,3.5,2.75
SC1,05/08/00,Inverness C,Airdrie,2,0,H,1,0,H,2366.0,Gary Mitchell,9.0,5.0,6.0,2.0,0.0,0.0,5.0,2.0,4.0,11.0,6.0,5.0,2.0,1.0,0.0,0.0,20.0,10.0,,,,,,,,,,1.8,3.5,3.5,1.9,3.4,3.25
SC1,13/01/01,Clyde,Raith Rvs,3,1,H,1,0,H,1304.0,Colin Hardie,7.0,9.0,4.0,4.0,0.0,2.0,3.0,7.0,22.0,16.0,3.0,3.0,2.0,2.0,0.0,0.0,20.0,20.0,2.3,3.1,2.65,2.3,3.0,2.4,2.1,3.5,2.75,2.2,3.4,2.6,2.2,3.4,2.62
SC1,30/01/01,Alloa,Livingston,0,2,A,0,1,A,684.0,Gary Mitchell,5.0,11.0,3.0,7.0,0.0,1.0,8.0,11.0,9.0,6.0,2.0,2.0,1.0,0.0,0.0,0.0,10.0,0.0,4.2,3.6,1.65,3.6,3.2,1.7,3.5,3.5,1.8,4.2,3.6,1.62,4.5,3.75,1.57
SC1,05/05/01,Falkirk,Inverness C,2,1,H,2,0,H,2230.0,John Underhill,17.0,12.0,10.0,4.0,1.0,0.0,3.0,1.0,6.0,15.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,20.0,2.3,3.2,2.7,2.3,2.9,2.5,2.37,3.25,2.5,,,,2.37,3.5,2.37
SC1,21/04/01,Ross County,Ayr,0,1,A,0,0,D,1942.0,Alan Freeland,4.0,6.0,3.0,2.0,0.0,0.0,5.0,6.0,10.0,8.0,1.0,1.0,3.0,1.0,0.0,0.0,30.0,10.0,3.1,3.2,2.0,3.4,3.1,1.8,3.5,3.5,1.8,3.0,3.6,1.91,3.6,3.75,1.72
SC1,13/01/01,Falkirk,Livingston,1,0,H,0,0,D,4914.0,Willie Young,17.0,7.0,10.0,4.0,0.0,1.0,9.0,4.0,15.0,23.0,9.0,2.0,2.0,2.0,0.0,1.0,20.0,45.0,2.7,3.2,2.2,2.5,2.9,2.3,2.75,3.5,2.1,2.63,3.5,2.15,2.75,3.5,2.1
SC1,24/02/01,Falkirk,Ayr,1,2,A,0,1,A,2668.0,Bobby Orr,8.0,13.0,3.0,5.0,0.0,0.0,7.0,7.0,14.0,20.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.95,3.2,3.25,2.0,2.9,3.0,,,,2.0,3.5,2.88,1.9,3.5,3.2
