Country,League,Season,Match_Date,Home_Team,Away_Team,Full_Time_Home_Team_Goals,Full_Time_Away_Team_Goals,Full_Time_Result,Home_Team_Shots,Away_Team_Shots,Home_Team_Shots_on_Target,Away_Team_Shots_on_Target,Home_Team_Corners,Away_Team_Corners,Home_Team_Yellow_Cards,Away_Team_Yellow_Cards,Home_Team_Red_Cards,Away_Team_Red_Cards,DayOfWeek,is_Weekend,Home_Team_Fouls_Committed,Away_Team_Fouls_Committed,over_2.5,Average_home_win_odds,Average_away_win_odds,Average_draw_odds,Average_over_2.5_goals_odds,Average_under_2.5_goals_odds,Average_Asian_Handicap_Home_odds,Average_Asian_Handicap_Away_odds,Close_home_win_odds,Close_draw_odds,Close_away_win_odds,has_favorite,Time_kick_off_bin
belgium,1,1920,2019-09-15,Mouscron,Kortrijk,2.0,0.0,H,8.0,7.0,4.0,2.0,6.0,5.0,3.0,3.0,0.0,1.0,6.0,1,14.0,16.0,0,2.1350000000000002,3.275,3.481666666666667,1.8133333333333335,2.0033333333333334,1.345,1.9833333333333332,2.22,3.62,3.25,0,Late Evening
belgium,1,1920,2019-09-20,Kortrijk,Mechelen,2.0,3.0,A,11.0,9.0,7.0,6.0,6.0,2.0,0.0,3.0,0.0,0.0,4.0,0,19.0,18.0,1,2.3216666666666668,2.9116666666666666,3.4783333333333335,1.8099999999999998,2.02,1.4649999999999999,1.8266666666666669,2.38,3.64,2.94,0,Late Evening
belgium,1,1920,2019-09-21,Genk,Oostende,3.0,1.0,H,14.0,14.0,3.0,5.0,8.0,4.0,2.0,2.0,0.0,0.0,5.0,1,11.0,11.0,1,1.3350000000000002,8.594999999999999,5.1883333333333335,1.4400000000000002,2.75,1.1075,1.883333333333333,1.35,5.53,8.4,1,Late Evening
belgium,1,1920,2019-09-21,Antwerp,Cercle Brugge,3.0,1.0,H,13.0,5.0,8.0,1.0,5.0,2.0,1.0,2.0,0.0,0.0,5.0,1,14.0,13.0,1,1.3816666666666666,7.396666666666666,4.8966666666666665,1.53,2.47,1.085,1.9933333333333334,1.29,6.27,9.32,1,Late Evening
belgium,1,1920,2019-09-21,Charleroi,St Truiden,0.0,3.0,A,12.0,5.0,2.0,5.0,12.0,2.0,2.0,3.0,0.0,0.0,5.0,1,13.0,13.0,1,1.61,5.235,4.046666666666667,1.6466666666666665,2.233333333333334,1.3074999999999999,1.7866666666666668,1.64,4.08,5.43,1,Evening
belgium,1,1920,2019-09-21,Waasland-Beveren,Mouscron,1.0,1.0,D,7.0,6.0,2.0,4.0,2.0,4.0,1.0,2.0,0.0,0.0,5.0,1,11.0,11.0,0,3.393333333333333,2.06,3.5766666666666667,1.7033333333333331,2.1333333333333333,1.5999999999999999,1.79,3.5,3.69,2.09,0,Late Evening
belgium,1,1920,2019-09-22,Standard,Eupen,3.0,0.0,H,15.0,4.0,8.0,1.0,6.0,3.0,0.0,2.0,0.0,1.0,6.0,1,9.0,14.0,1,1.2750000000000001,10.173333333333334,5.7316666666666665,1.5233333333333334,2.48,1.0075,2.013333333333333,1.48,4.47,7.14,1,Afternoon
belgium,1,1920,2019-09-22,Club Brugge,Anderlecht,2.0,1.0,H,17.0,5.0,8.0,4.0,8.0,3.0,1.0,2.0,0.0,0.0,6.0,1,11.0,14.0,1,1.5200000000000002,5.608333333333333,4.461666666666667,1.53,2.47,1.1475,1.99,1.43,4.95,7.18,1,Evening
belgium,1,1920,2019-09-22,Waregem,Gent,2.0,2.0,D,6.0,13.0,2.0,5.0,3.0,2.0,1.0,1.0,0.0,1.0,6.0,1,11.0,17.0,1,3.3383333333333334,1.9799999999999998,3.9166666666666665,1.47,2.65,1.5175,2.0,4.89,4.66,1.61,0,Late Evening
belgium,1,1920,2019-09-28,Cercle Brugge,Eupen,1.0,2.0,A,7.0,7.0,3.0,4.0,1.0,2.0,4.0,4.0,1.0,0.0,5.0,1,22.0,19.0,1,2.0816666666666666,3.265,3.5933333333333337,1.7699999999999998,2.0533333333333332,1.315,2.013333333333333,2.26,3.44,3.31,0,Late Evening
belgium,1,1920,2019-09-28,Mechelen,Club Brugge,0.0,5.0,A,2.0,22.0,0.0,12.0,1.0,12.0,2.0,1.0,1.0,0.0,5.0,1,6.0,19.0,1,5.791666666666667,1.5199999999999998,4.388333333333334,1.5766666666666669,2.3766666666666665,1.7974999999999999,1.7933333333333332,7.01,5.02,1.43,1,Evening
belgium,1,1920,2019-09-28,St Truiden,Genk,3.0,3.0,D,8.0,8.0,4.0,4.0,10.0,13.0,6.0,1.0,0.0,0.0,5.0,1,19.0,10.0,1,4.408333333333333,1.75,3.8616666666666664,1.6333333333333335,2.2600000000000002,1.5999999999999999,1.9533333333333334,5.38,4.76,1.56,0,Late Evening
belgium,1,1920,2019-09-28,Gent,Kortrijk,2.0,0.0,H,13.0,3.0,8.0,2.0,2.0,5.0,2.0,0.0,0.0,0.0,5.0,1,9.0,14.0,0,1.3416666666666668,8.148333333333333,5.328333333333333,1.45,2.716666666666667,1.0425,1.96,1.29,6.5,8.99,1,Late Evening
belgium,1,1920,2019-09-28,Mouscron,Waregem,2.0,2.0,D,9.0,13.0,4.0,7.0,4.0,6.0,3.0,1.0,0.0,0.0,5.0,1,23.0,13.0,1,2.26,2.9433333333333334,3.516666666666667,1.6933333333333334,2.1533333333333338,1.415,1.8866666666666667,2.08,3.66,3.56,0,Late Evening
belgium,1,1920,2019-09-29,Oostende,Antwerp,1.0,1.0,D,12.0,7.0,5.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,6.0,1,14.0,12.0,0,3.8866666666666667,1.8283333333333334,3.796666666666667,1.6633333333333333,2.2066666666666666,1.6375,1.84,5.08,4.66,1.6,0,Late Evening
belgium,1,1920,2019-09-29,Anderlecht,Waasland-Beveren,0.0,0.0,D,12.0,4.0,5.0,2.0,7.0,1.0,2.0,3.0,0.0,0.0,6.0,1,14.0,17.0,0,1.3783333333333332,7.396666666666667,4.83,1.5966666666666667,2.3433333333333333,1.13,1.9333333333333333,1.38,5.13,8.33,1,Afternoon
belgium,1,1920,2019-09-29,Standard,Charleroi,1.0,1.0,D,9.0,10.0,3.0,5.0,9.0,2.0,2.0,4.0,0.0,1.0,6.0,1,13.0,21.0,0,1.61,5.041666666666667,4.008333333333333,1.74,2.08,1.335,1.74,1.64,3.94,5.76,1,Evening
belgium,1,1920,2019-10-04,Charleroi,Anderlecht,1.0,2.0,A,11.0,11.0,3.0,6.0,4.0,4.0,2.0,5.0,0.0,0.0,4.0,0,23.0,17.0,1,2.4283333333333332,2.811666666666667,3.4299999999999997,1.8499999999999999,1.9733333333333334,1.525,1.7433333333333334,2.47,3.52,2.88,0,Late Evening
belgium,1,1920,2019-10-05,Eupen,Mechelen,0.0,2.0,A,13.0,10.0,5.0,4.0,10.0,6.0,1.0,5.0,0.0,1.0,5.0,1,10.0,11.0,0,2.6333333333333333,2.5716666666666668,3.4466666666666668,1.7466666666666668,2.0766666666666667,1.4425,1.9399999999999997,2.5,3.62,2.79,0,Evening
belgium,1,1920,2019-10-05,Waasland-Beveren,Oostende,3.0,1.0,H,14.0,7.0,8.0,5.0,8.0,1.0,1.0,3.0,0.0,0.0,5.0,1,16.0,16.0,1,2.4466666666666668,2.6666666666666665,3.6283333333333334,1.5733333333333335,2.3866666666666667,1.385,2.0166666666666666,2.66,3.75,2.55,0,Late Evening
belgium,1,1920,2019-10-05,Kortrijk,St Truiden,4.0,0.0,H,16.0,6.0,9.0,0.0,3.0,2.0,3.0,2.0,0.0,1.0,5.0,1,16.0,12.0,1,1.8366666666666667,3.893333333333333,3.856666666666667,1.53,2.4633333333333334,1.3624999999999998,1.78,1.86,4.11,3.94,0,Late Evening
belgium,1,1920,2019-10-05,Waregem,Cercle Brugge,6.0,0.0,H,11.0,8.0,7.0,3.0,4.0,7.0,1.0,3.0,0.0,0.0,5.0,1,8.0,17.0,1,1.6050000000000002,5.081666666666667,4.191666666666666,1.51,2.53,1.255,1.8466666666666667,1.6,4.21,5.62,1,Late Evening
belgium,1,1920,2019-10-06,Antwerp,Standard,2.0,2.0,D,14.0,9.0,5.0,3.0,5.0,4.0,3.0,2.0,0.0,0.0,6.0,1,15.0,19.0,1,2.1983333333333337,3.08,3.598333333333333,1.7066666666666668,2.1333333333333333,1.3775,1.9400000000000002,1.93,3.95,3.81,0,Evening
belgium,1,1920,2019-10-06,Club Brugge,Gent,4.0,0.0,H,11.0,15.0,7.0,8.0,5.0,5.0,4.0,3.0,0.0,0.0,6.0,1,16.0,9.0,1,1.6083333333333334,4.96,4.213333333333334,1.5133333333333334,2.52,1.26,1.8433333333333335,1.54,4.43,6.1,1,Afternoon
belgium,1,1920,2019-10-06,Genk,Mouscron,2.0,1.0,H,12.0,7.0,6.0,3.0,1.0,4.0,1.0,2.0,0.0,0.0,6.0,1,12.0,12.0,1,1.4966666666666668,5.891666666666666,4.423333333333333,1.5866666666666667,2.35,1.17,1.9666666666666666,1.46,4.7,6.95,1,Late Evening
belgium,1,1920,2019-10-18,Mouscron,Club Brugge,0.0,1.0,A,5.0,11.0,1.0,6.0,4.0,5.0,0.0,1.0,0.0,0.0,4.0,0,13.0,15.0,0,6.961666666666666,1.4183333333333332,4.761666666666667,1.5766666666666669,2.3866666666666667,1.7349999999999999,1.9666666666666668,6.44,4.74,1.48,1,Late Evening
belgium,1,1920,2019-10-19,Kortrijk,Waregem,2.0,0.0,H,9.0,7.0,7.0,3.0,11.0,5.0,1.0,4.0,0.0,1.0,5.0,1,10.0,8.0,0,2.131666666666667,3.03,3.84,1.4633333333333332,2.6733333333333333,1.3624999999999998,1.9566666666666663,2.14,4.07,3.11,0,Late Evening
