Country,League,Season,Match_Date,Home_Team,Away_Team,Full_Time_Home_Team_Goals,Full_Time_Away_Team_Goals,Full_Time_Result,Home_Team_Shots,Away_Team_Shots,Home_Team_Shots_on_Target,Away_Team_Shots_on_Target,Home_Team_Corners,Away_Team_Corners,Home_Team_Yellow_Cards,Away_Team_Yellow_Cards,Home_Team_Red_Cards,Away_Team_Red_Cards,DayOfWeek,is_Weekend,Home_Team_Fouls_Committed,Away_Team_Fouls_Committed,over_2.5,Average_home_win_odds,Average_away_win_odds,Average_draw_odds,Average_over_2.5_goals_odds,Average_under_2.5_goals_odds,Average_Asian_Handicap_Home_odds,Average_Asian_Handicap_Away_odds,Close_home_win_odds,Close_draw_odds,Close_away_win_odds,has_favorite,Time_kick_off_bin
england,0,1718,2017-10-14,Watford,Arsenal,2.0,1.0,H,11.0,9.0,2.0,6.0,2.0,5.0,1.0,0.0,0.0,0.0,5.0,1,8.0,10.0,1,5.220000000000001,1.6412499999999999,4.16,1.55,2.41,1.435,1.77,5.0,4.2,1.72,1,Afternoon
england,0,1718,2017-10-14,Burnley,West Ham,1.0,1.0,D,20.0,8.0,5.0,6.0,7.0,4.0,2.0,2.0,0.0,1.0,5.0,1,11.0,14.0,0,2.68375,2.78,3.22,2.22,1.65,1.02,1.66,3.08,3.3,2.51,0,Afternoon
england,0,1718,2017-10-14,Man City,Stoke,7.0,2.0,H,20.0,5.0,11.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,5.0,1,5.0,8.0,1,1.145,17.925,8.77375,1.31,3.39,-0.21999999999999997,1.82,1.14,10.5,20.0,1,Afternoon
england,0,1718,2017-10-15,Brighton,Everton,1.0,1.0,D,12.0,13.0,3.0,6.0,7.0,1.0,4.0,1.0,0.0,0.0,6.0,1,12.0,10.0,0,3.1950000000000003,2.42125,3.174285714285714,2.43,1.55,1.03,2.07,3.24,3.15,2.57,0,Afternoon
england,0,1718,2017-10-15,Southampton,Newcastle,2.0,2.0,D,12.0,19.0,2.0,5.0,3.0,8.0,1.0,2.0,0.0,0.0,6.0,1,11.0,12.0,1,1.85375,4.575,3.53375,2.11,1.72,0.675,2.03,1.86,3.57,4.92,0,Afternoon
england,0,1718,2017-10-16,Leicester,West Brom,1.0,1.0,D,11.0,5.0,3.0,1.0,4.0,1.0,2.0,2.0,0.0,0.0,0.0,0,13.0,6.0,0,2.005,4.071250000000001,3.37125,2.1,1.73,0.73,2.19,2.0,3.38,4.45,0,Afternoon
england,0,1718,2017-10-20,West Ham,Brighton,0.0,3.0,A,16.0,7.0,2.0,5.0,10.0,3.0,1.0,0.0,0.0,0.0,4.0,0,5.0,13.0,1,1.8225000000000002,4.94375,3.44375,2.24,1.65,0.655,1.81,1.79,3.57,5.54,1,Afternoon
england,0,1718,2017-10-21,Southampton,West Brom,1.0,0.0,H,20.0,7.0,6.0,2.0,8.0,3.0,0.0,1.0,0.0,0.0,5.0,1,10.0,8.0,0,1.83,5.0475,3.40375,2.37,1.58,0.655,1.81,1.9,3.31,5.19,1,Afternoon
england,0,1718,2017-10-21,Man City,Burnley,3.0,0.0,H,15.0,6.0,10.0,0.0,4.0,5.0,2.0,3.0,0.0,0.0,5.0,1,10.0,6.0,1,1.11125,23.8175,10.5875,1.27,3.66,-0.375,1.87,1.12,11.5,24.0,1,Afternoon
england,0,1718,2017-10-21,Newcastle,Crystal Palace,1.0,0.0,H,7.0,10.0,3.0,0.0,3.0,5.0,4.0,2.0,0.0,0.0,5.0,1,12.0,14.0,0,1.96875,4.1525,3.41125,2.05,1.77,0.72,2.24,1.88,3.65,4.64,0,Afternoon
england,0,1718,2017-10-21,Huddersfield,Man United,2.0,1.0,H,5.0,9.0,3.0,3.0,4.0,7.0,4.0,2.0,0.0,0.0,5.0,1,10.0,12.0,1,10.19,1.34375,5.0175,1.95,1.86,1.65,1.83,9.75,4.9,1.4,1,Afternoon
england,0,1718,2017-10-21,Chelsea,Watford,4.0,2.0,H,14.0,16.0,8.0,5.0,6.0,6.0,2.0,3.0,0.0,0.0,5.0,1,13.0,16.0,1,1.3625,9.05,5.0875,1.6,2.32,0.30000000000000004,2.03,1.37,5.35,9.6,1,Afternoon
england,0,1718,2017-10-21,Stoke,Bournemouth,1.0,2.0,A,10.0,7.0,2.0,3.0,8.0,3.0,0.0,1.0,0.0,0.0,5.0,1,17.0,10.0,1,2.14375,3.54875,3.3899999999999997,1.94,1.87,0.8,2.03,2.16,3.55,3.62,0,Afternoon
england,0,1718,2017-10-21,Swansea,Leicester,1.0,2.0,A,19.0,11.0,4.0,6.0,7.0,6.0,0.0,1.0,0.0,0.0,5.0,1,6.0,9.0,1,2.7649999999999997,2.70125,3.24,2.11,1.72,0.985,1.9,2.89,3.27,2.71,0,Afternoon
england,0,1718,2017-10-22,Tottenham,Liverpool,4.0,1.0,H,14.0,12.0,6.0,7.0,3.0,5.0,0.0,1.0,0.0,0.0,6.0,1,2.0,8.0,1,2.1875,3.36375,3.48125,1.66,2.23,0.815,1.99,2.24,3.62,3.36,0,Afternoon
england,0,1718,2017-10-22,Everton,Arsenal,2.0,5.0,A,8.0,30.0,3.0,14.0,0.0,7.0,1.0,1.0,1.0,0.0,6.0,1,14.0,14.0,1,3.8375,2.01125,3.5287500000000005,1.81,2.01,1.205,1.73,4.7,3.88,1.82,0,Afternoon
england,0,1718,2017-10-28,Watford,Stoke,0.0,1.0,A,13.0,6.0,0.0,2.0,8.0,1.0,4.0,4.0,0.0,0.0,5.0,1,10.0,9.0,0,2.045,3.745,3.51375,1.91,1.91,0.745,2.16,2.02,3.57,4.07,0,Afternoon
england,0,1718,2017-10-28,Arsenal,Swansea,2.0,1.0,H,17.0,4.0,5.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,5.0,1,9.0,9.0,1,1.2374999999999998,12.3325,6.75625,1.41,2.83,0.004999999999999893,1.85,1.2,8.3,15.0,1,Afternoon
england,0,1718,2017-10-28,West Brom,Man City,2.0,3.0,A,6.0,15.0,4.0,5.0,1.0,2.0,2.0,3.0,0.0,0.0,5.0,1,10.0,7.0,1,11.97125,1.255,6.32,1.53,2.48,1.8399999999999999,1.94,11.0,6.4,1.29,1,Afternoon
england,0,1718,2017-10-28,Man United,Tottenham,1.0,0.0,H,11.0,13.0,3.0,4.0,6.0,3.0,1.0,0.0,0.0,0.0,5.0,1,12.0,14.0,0,2.16625,3.6012500000000003,3.34,2.15,1.7,0.81,2.01,2.1,3.43,3.96,0,Afternoon
